"Rownames.Meanphenodata","Collector.Collection.Number","Longitude","Latitude","Altitude","Phenotypic.Group","Uncertainty","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
350,"YAM_415",-74.2907,4.20966,3587,5,8.56686819301622e-05,1.78638474311874,-0.0570511497812596,0.00928333431404459,-0.300666564331055,0.322813361023702,-0.306172734979762,0.186429497456465,-0.222255885353731,-0.0809245759727724,0.0245170333257406,0.0143362451104929,-0.0411640125709164
351,"YAM_416",-74.29082,4.20229,3641,2,0.000337644133101112,-0.513358944789397,0.834321567850258,-0.477385495221501,0.0936263849630604,-0.360146181759016,0.302166033031203,0.091921689289238,-0.233280393605371,-0.0173345849671204,-0.115726506151869,-0.0213353463858592,0.0471650567384597
352,"YAM_417",-74.28983,4.20037,3647,2,1.44995127016045e-13,1.3280196883086,-0.563472680037006,-0.382507066429623,-0.0383038779517711,-0.0301217644397134,-0.266337700723042,0.0459120015644355,-0.145200681793303,0.0160714569536382,0.0214098523302571,-0.121277538173202,0.0772662645394981
353,"YAM_418",-74.28981,4.20039,3647,3,0.000692107343986059,0.0364514672437368,0.218725976114693,0.390329395674925,0.244745752455614,0.307236939251312,-0.115351710369341,0.308253170111082,-0.034523460423534,-0.103202350665063,-0.0543459193011925,0.120466150099311,0.0360157731888438
355,"YAM_420",-74.22052,4.28332,3893,2,8.44714698633453e-07,-0.334499288920209,-0.653040589415312,-0.894369526463431,0.20356904630449,0.321184021357252,0.284828297616848,0.0968565641806947,0.132898227536866,0.00235244069601409,-0.0590723266007269,-0.0652633677687715,-0.0688546036267528
403,"YAM_468",-74.18947,4.2928,3828,3,0.00195842838322979,0.467998700744074,0.726745194071547,0.000583895157279801,0.692292711597284,-0.942904110656785,-0.134699880019606,-0.0698632053033482,0.0872397307780177,0.0223722671890567,-0.172025804429162,-0.0100707025182232,-0.130167835763505
422,"YAM_487",-74.20275,4.2764,3820,3,0.000568714736157272,-0.12164607987032,0.641005418688578,0.465775294491326,-0.0449359576761858,-0.885302545578111,-0.153438657606688,0.0375620725453649,0.0561562710611107,-0.0700474652976137,-0.065015348639296,-0.0275105997891711,-0.209139278671322
432,"YAM_497",-74.18807,4.29283,3828,3,0.000610052600846123,-0.496922584057096,0.899620018348154,0.116625243825085,0.494044883010997,-0.155029191894073,-0.200516549100466,-0.400942023769144,-0.091657601406975,-0.209522044076859,-0.0858843840257944,-0.14364868807003,-0.0116760308060727
441,"YAM_506",-74.25333,4.03777,4007,1,7.78008174727729e-05,1.36408587467161,0.839979130651155,-0.228619047554262,0.0385546423436916,0.29718519760579,0.434328438082055,-0.246948039908564,-0.0747142424396926,0.333833163323165,0.241717307376655,-0.0468256522200603,-0.0349353952034477
446,"YAM_511",-74.25472,4.05361,4102,2,3.89483614648967e-06,-0.517604747882771,0.0578817641208563,-0.137280626187308,-0.161100758554872,-0.0772566834968138,-0.414538697436013,-0.200523108948559,-0.132701452477581,0.193305649447309,-0.258553412299559,0.132027262262886,0.0200736810939522
454,"YAM_519",-74.2661,4.04139,3919,3,3.44415040871571e-05,-0.33535343129404,0.625013031254159,0.307818730560901,0.0315086889720072,0.114883420185615,-0.407410373088978,-0.368136821479502,0.165916558622986,-0.0576975057150027,-0.0431735113210242,-0.196399268184241,0.02070128433694
456,"YAM_521",-74.2661,4.04139,3919,3,0.000449085189846987,0.591737397376434,1.04410561099228,-0.139754008221408,0.0375664395152669,0.114288953483382,0.34088393520912,0.196408968946797,0.128777296353472,-0.156776226776142,-0.230689218485453,-0.0941275421626496,-0.0214504132515888
460,"YAM_525",-74.2661,4.04139,3919,2,0.000690008528268615,-0.682060034842044,0.179437833395344,-0.60470716185518,0.0772617046837368,-0.0459796563321924,0.0635869954469065,-0.421252042764273,0.166181542450854,-0.179125577498488,-0.0584984329687046,-0.0232497706156496,0.0475473090336258
470,"YAM_535",-74.33651,3.82129,4028,1,0.000139440137452596,1.32934446555745,0.913404338745296,-0.254713890912392,0.0707568865686727,0.124256641823211,0.491858227575592,-0.44677035917235,-0.133820068945141,0.0441941888624021,0.100240116517386,-0.073415466331779,0.118129041968791
473,"YAM_538",-74.33637,3.81388,4053,5,0.00725610228486551,1.04483299337697,0.344108280059039,0.399994550005063,-0.131798765691056,-0.904239855394252,-0.0532587704060083,-0.348805521584613,0.401493146934997,0.217649383712954,0.486090955218616,0.110607776105905,-0.0264675339361461
479,"YAM_544",-74.33802,3.81046,4014,2,0.0248459289954621,-0.620739985302392,-0.465550434610371,-0.684523234257741,0.17629053936276,0.347226300038707,0.0781112023441197,-0.519515052282512,0.0215349343207185,-0.224567460350912,0.0506669144090847,-0.201111989260749,-0.225860885686515
480,"YAM_545",-74.33807,3.8107,4012,2,2.54154053358491e-09,-0.508692539720799,-0.685883875703925,-0.727788299585885,0.981393170428441,-0.702720015851434,0.260446815964182,0.108853693597233,0.150749327542246,-0.30137163990056,0.0240866704246819,0.297402180581998,0.10422647273604
481,"YAM_546",-74.33762,3.81122,4009,5,1.06695438250037e-05,1.27817006827474,-0.00341887503758748,0.466485362658075,-0.417726026460406,-0.912388820699198,-0.353332094642747,0.000762721214600331,0.199259044963622,-0.158135789359526,0.100154753391287,0.165644445770548,0.120708743594117
484,"YAM_549",-74.3309,3.81376,3921,2,0.00072249478878772,-0.317411511889698,-0.616309199546476,-0.0261574576781305,-0.0412896053524004,-0.114502468799159,0.301753143203159,-0.242465362043019,0.16724533164825,-0.0145837350367885,0.205849847945113,-0.182092862563107,-0.0702441416069605
485,"YAM_550",-74.33501,3.80389,3894,2,0.000155079037559513,-0.506075009206251,-0.0220646348004842,0.108943579993012,-0.137216079864322,-0.0120966223669306,0.169025026263424,-0.315385703985359,-0.112640355307427,0.016864484331302,-0.0053428925372405,-0.0340621759212235,-0.00506854356114841
496,"YAM_561",-74.1694,4.29393,3698,2,0.000253024254853518,-0.581090124965057,0.822063914949651,-0.493267999748261,0.214063547661443,-0.301274861348277,0.202824121132905,-0.0721004648585855,0.141872089151842,-0.279679361322542,0.124785403954531,0.0740279411209605,0.0884222259490572
536,"YAM_601",-74.43896,3.81417,3877,1,0.00671653391405913,2.14228494906341,0.470936703677273,-0.269209441108192,-0.437304301597838,0.216646253266821,0.0180630825307033,-0.0940878401494481,-0.00296466581532569,0.224248569538391,-0.00293836791461239,0.0504059824004137,0.102530031595019
537,"YAM_602",-74.43896,3.81417,3877,2,8.48917393159176e-07,-0.210803392766287,-0.883902098179671,-0.636382250519465,-0.56150368188971,0.0542907356496884,-0.0646420858237175,0.112103605948797,0.0266632493748588,-0.00818468146655416,0.0455322803870679,0.0516857403003878,-0.0500292659537399
538,"YAM_603",NA,NA,NA,3,6.8857798121158e-06,-0.496602671479471,0.622751243493085,0.501649820752123,0.0764456707505538,0.394216366846824,0.302114800140382,-0.0196931869606221,-0.034508672795918,-0.1171994980648,-0.18156040936209,-0.115403113559885,0.123296589337764
541,"YAM_606",-74.43896,3.81417,3877,3,9.31769889500611e-06,-0.393811212822224,1.15304917853842,0.252274091939528,-0.339623995342399,0.127571542631346,0.251485769018761,-0.0868287227760606,0.0782885081863105,-0.103673048694653,-0.20685599155554,-0.0391452097724612,0.123944945931096
544,"YAM_609",-74.43893,3.81386,3890,3,1.75007659528603e-05,-0.254056070353057,0.893603094534157,0.284713562836795,0.118577063602684,0.0167228857721401,0.292075729674822,-0.118704539434111,0.0331280110459782,-0.0520635810783575,-0.0135284192222973,-0.0334847978925988,-0.100292712810395
548,"YAM_613",-74.44473,3.80779,3932,3,2.74729747129498e-06,-0.416725874715761,0.472132479886177,0.555699415447365,0.272762824902033,0.251926419377296,0.283558689057543,-0.267601655075406,0.195895062151256,-0.0461849659781077,-0.20352442337737,-0.0128244682886943,-0.053017932821269
550,"YAM_615",-74.43558,3.80551,3798,3,8.33672231248528e-09,-0.680053299958676,0.623461127555225,0.92173912026301,-0.198890467742741,0.0531759750833066,0.783176513931685,-0.260444461580809,0.110598761196885,0.227206463925756,-0.0924334076007402,-0.021174674430593,0.10468131761448
554,"YAM_619",-74.43333,3.80618,3760,4,0.00287045126078378,-1.57755488415734,-0.549528409784243,0.98293176117168,-0.53823434256382,-1.15951330272215,-0.585966392554734,-0.470677860853619,-0.102498977666255,-0.043320673386083,0.104103378690313,-0.0510201253526171,-0.0164686533702239
555,"YAM_620",-74.4324,3.80617,3761,4,2.80464540480807e-12,-0.900189063905486,0.714633784813657,0.445137708352134,0.260032051455248,-1.40872020420535,-1.23935542104457,-0.653335489573924,0.172104819426846,0.134171535764271,0.722758444365527,-0.0139677928746804,-0.116177636926767
568,"YAM_633",-74.33527,3.80347,3885,3,4.95087314733578e-06,-0.664713111157235,0.840315655475772,0.406314423210642,0.124087465571224,0.23858085968336,0.116564317089187,-0.326277472962253,0.0637817601064902,0.212128376843897,-0.0376779166592403,0.065427278488103,0.0809143631867081
573,"YAM_638",-74.20455,4.29948,3691,3,0.00015261937400679,-0.322369249987583,0.504783311494739,0.458117856979884,0.623831690070769,-0.645359315067911,-0.0118239181051308,0.141537813460518,-0.0361332598267,-0.0794453221426556,0.0518057138198739,-0.0613547709584349,-0.0323411047449964
579,"YAM_644",-74.21166,4.30695,3786,3,0.000213237552726175,-0.245636928643473,0.430837737757211,0.553847681768564,0.382307299641238,-0.640835871973239,0.0389681293470035,-0.12691930628168,-0.0813550041049971,-0.0795905775716242,0.0564070058376451,0.0103062871963002,-0.152188482238264
581,"YAM_646",-74.21278,4.30556,3819,2,0.000826097584270102,-0.832534906953535,0.980758924817812,-0.87924362354586,0.767690604275555,0.304573395305865,-0.0231887724710665,-0.0350472474244344,0.0330358406842437,-0.017502394386451,-0.0936588232876875,0.0905032866234783,-0.107578540703802
585,"YAM_650",-74.20124,4.29905,3731,4,0.484436248394934,-0.643520320682372,-0.374061118716356,0.0830013862162334,-0.358269644627716,-0.845484897363089,0.26866884223998,-0.134035094330278,-0.0932261324235767,-0.198879918271138,0.153067944380368,-0.0796165062418184,-0.26354774000617
630,"YAM_685",-74.20612,4.29743,3703,5,2.40785191785164e-09,1.86533093060078,-0.334618570643327,0.230188858190948,0.354272357290749,-0.559908472239017,-0.095309152273938,0.346174501169142,-0.2100347093778,0.0566931389366295,-0.00229107862036487,0.0251022756995247,-0.156673075762712
631,"YAM_686",-74.21169,4.30698,3787,3,0.000844721728330944,0.110494345581417,0.783869575641454,0.230546150400431,0.362318629158795,-0.929051617062046,0.182313025914403,0.235714048085188,-0.203217890092207,-0.257587597715105,-0.175240653255,0.0882745660449054,-0.108915265294533
635,"YAM_690",-74.21279,4.30555,3824,3,0.000537146571796154,-0.274773664595744,0.808340753274961,0.0873255989421979,0.892465380561448,-0.676503766077005,-0.0659804707800412,0.0167700444973945,-0.203050026163449,-0.124014554627285,-0.296722815808741,-0.0380952653223186,-0.28681400108398
639,"YAM_694",-74.25621,4.02309,3962,5,1.82894008449175e-05,1.88871547994508,0.416128726997409,0.138137323739656,-0.228594390344932,-0.653375984303409,0.518530735978835,0.390273812029539,0.0224653827379106,0.228966046131627,0.203129496726752,-0.14314911764931,-0.231029896099714
651,"YAM_706",-74.26537,4.05128,3830,2,1.20358037603019e-06,0.365338038699717,-0.717098904198989,0.186494927451562,0.458827656974164,-0.408966893039447,0.134587997406726,0.0863899828112192,0.357851376224878,0.0268075317783054,-0.171857089932511,0.0353712168743772,0.020814259444135
652,"YAM_707",-74.26537,4.05128,3830,2,4.84458039018421e-07,0.376133075588098,-0.245685069401863,-0.720700167229349,0.372260195351776,-0.12298528721231,0.243340011114186,0.192947802222971,-0.0245944018903726,0.0999652917580433,0.115113890684789,0.0535190725589307,0.145704701593829
654,"YAM_709",-74.26395,4.04746,3784,3,1.33608374079941e-05,0.0729310857281428,0.429474417463844,0.501214588633573,-0.163373575493246,0.181121529263045,0.159826144995298,0.0464290123431014,0.371680842041688,-0.168861194730493,-0.248049248409215,-0.158824951858776,-0.0605135830713576
658,"YAM_713",-74.26224,4.04584,3837,3,4.21847738008019e-06,-0.491282618873223,0.573757246409582,0.603113556088723,-0.0498752598433586,0.0526407437359825,0.131212735913069,-0.0883806051552815,0.105879462959526,-0.113818294375828,0.174132958782505,-0.0818180035560575,-0.0118028725729082
662,"YAM_717",-74.24887,4.01888,4029,5,1.53763526911099e-07,1.92821893487357,0.326847345497759,0.0316615826473198,0.17406878011164,-0.832971839104496,0.368338284645227,0.315995540106439,-0.235963496555958,0.235545732936607,0.141599941388338,-0.0545014327679988,-0.145475052602892
664,"YAM_719",-74.25001,4.02304,4022,2,1.03494990355557e-12,-0.314197234293415,-0.726976213084026,-0.496788070937795,0.346188175030466,-0.94400442135694,-0.304605671324606,-0.0589031507266491,0.0121988463321165,0.338991739509002,0.0589879025467615,-0.122564020763604,-0.0361370078503346
666,"YAM_721",-74.25001,4.02304,4022,2,7.76370165045392e-07,-0.495494100920217,-0.421995798151548,-0.506192351108225,0.32903114362749,-0.0129020797064541,-0.440791462632902,-0.109142261573062,0.154078127199552,-0.205644684437846,0.121184102722775,0.178606557752121,0.0869066090464278
667,"YAM_722",-74.25001,4.02304,4022,5,0.000267298542110717,0.929263355068012,0.368024509462573,0.248521617129431,0.0969337238224161,-1.02586365836425,-0.376275199622082,-0.23577592815613,0.263380916705729,-0.104224824813294,0.336394675847667,-0.109867647326296,0.0265926263932905
669,"YAM_724",-74.26147,4.04752,3706,3,1.0720927090313e-05,-0.648785500716156,-0.0555463319119371,1.12531343967908,0.319247295906343,-0.290467007961119,0.277501151539198,0.126498859172266,0.0743861484241642,0.0863297982552966,0.288927162556396,-0.0539191355365469,-0.0621037107774319
671,"YAM_726",-74.26147,4.04752,3706,3,5.7550740861112e-05,-1.14487422562668,0.259902557406777,0.958947753233706,0.242430042225315,-0.468687310308855,-0.126067067846071,0.517853081035039,0.0273396369862652,0.0073957696626271,-0.271145239090524,-0.0594563412339043,-0.181618046066872
676,"YAM_731",-74.25533,4.02,3993,2,0.00062200368870402,-0.300986279296002,-0.174853002838061,-0.588100570190725,-0.153386028014728,0.492151695013091,-0.196083459218981,-0.0104168938981521,0.342194676335624,0.135325497425147,0.164996815335807,0.0816421231563282,0.00283901332613051
679,"YAM_734",-74.26002,4.02521,4039,2,0.0043979716694843,-0.714004604516742,0.220329576819605,-0.656368963256163,0.193313348115969,-0.0268369824700133,-0.0117916437395586,-0.096290166559063,0.480180115592621,-0.0222068304764868,0.0955491488935046,0.189137721924879,0.0382070109802814
682,"YAM_737",-74.26045,4.03239,4147,2,0.00327645091192497,-0.543306008151101,-0.0291909716807361,-0.569327127030734,-0.0573772149057397,-0.224765269094074,-0.319446650937249,-0.493659397559408,0.0995263844383085,-0.0250742372527995,0.00737779609130326,0.0892964208676411,-0.00951331273539392
683,"YAM_738",-74.26052,4.03251,4140,2,2.15662591829258e-05,-0.393919667965316,0.05538696405148,-0.840684410715578,0.41170261055347,0.0567134910243735,-0.226648055357446,-0.123260125758726,0.118588498505741,-0.118642005096304,0.131602360327937,0.011541890326089,-0.0174018034919652
687,"YAM_742",-74.25782,4.03638,3910,2,0.00115092891047486,-0.621466688255011,-0.324710885000954,-0.390198897125104,0.190462042147224,0.0575399003208752,-0.201997511695077,-0.191420554110624,0.330712880425552,-0.11682921420235,0.10306731312968,-0.0179850230522081,0.0362322051553192
689,"YAM_744",-74.26726,4.04054,3964,2,3.1242998033143e-07,0.357510923182291,-0.979670276078161,-0.0361205855102675,0.126615760697461,-0.492376905915673,0.386869841930156,0.0569468506173957,0.112934432956195,-0.138044581280371,-0.0867681611141159,0.0877906949508036,-0.0364712533469018
690,"YAM_745",-74.26712,4.04022,3972,2,0.00064807596412797,0.278624102257241,-0.916052554685707,-0.0448337226745166,-0.0906600951262292,-0.425338044095645,0.17934086884179,0.0458858053108531,0.273136700288989,-0.153597663414356,0.0838135468304596,0.216898482094545,0.0921979184262769
691,"YAM_746",-74.27055,4.0383,3898,3,0.000124444965397541,-0.310422655662842,0.499670606179935,0.370141941076657,0.414304998530896,0.20054776086797,-0.0808534756918189,-0.086712826054319,0.42814983330559,-0.0202667445181406,-0.124710657914391,-0.064180982314411,-0.0281871801907172
693,"YAM_748",-74.27055,4.0383,3898,2,0.00131483965558732,-0.262307286192921,0.750871964232716,-0.697073084028677,0.307547616351101,0.0557360719217372,0.137553153709346,-0.34510085872517,-0.0597767612156917,-0.179937296681662,-0.0179752310352834,0.00474864224117572,-0.0805559640812001
694,"YAM_749",-74.27055,4.0383,3898,2,0.0110589220154883,-0.593500000128341,0.573273402273164,-0.0453494145400814,-0.162861997216621,0.1446624830676,-0.252916667382264,-0.214299939351887,0.174465695302909,0.0530049073519833,-0.128679011998612,0.0828613061142461,-0.150264520673353
695,"YAM_750",-74.27055,4.0383,3898,3,2.86576851464826e-05,-0.394829868733435,0.343242558060063,0.570297275816516,-0.219539539596652,0.728853426129264,-0.00930693003017362,-0.0359084210763903,-0.0456703340895544,-0.0229753239376335,-0.00346967991943684,-0.0944561713659238,-0.136644347421273
696,"YAM_751",-74.42695,3.82963,3907,2,0.00091096473465424,0.437167935614807,-1.19022799490539,0.407654311405577,-0.105723443749415,-0.455778930544449,0.433904682048365,0.0905109788564001,0.235908226227464,-0.310656544567663,0.0615598025454849,0.260021307578794,0.034349157747212
698,"YAM_753",-74.42668,3.82555,3876,3,1.21289514765088e-07,-0.922771198725462,0.744292850032666,0.650214449902311,0.555715250100793,0.00358398481879065,0.628546079509677,-0.225779022843577,-0.0626604464092486,-0.151576693725047,0.286649846032003,-0.265215621165309,-0.028336751476334
700,"YAM_755",-74.4239,3.82834,3771,3,0.000737706955760475,-0.467422015529972,0.532877665236772,0.746715483234919,-0.324861687174535,0.0479226725382383,0.216388114431655,-0.169179884506011,0.0151931932948099,0.00054393065982428,0.0177467789280073,-0.193092168981824,0.0575963508065089
702,"YAM_757",-74.42168,3.82916,3719,3,2.40468846568476e-06,-1.33681785107206,0.832594503506823,0.730481713200932,-0.0675308164133981,0.166790510340744,0.220951386690394,-0.0553568450061019,-0.0736083100870323,-0.114882818642361,0.0468497314721562,0.047159372199233,0.185471412882788
706,"YAM_761",-74.41805,3.82026,3630,3,3.34205900709428e-06,-1.51700304346062,0.597728682909575,0.807347932142027,0.327974191865362,0.307511575509648,0.0473892883639128,-0.10453603503351,0.128032139952809,-0.0320858823562963,0.174431977907092,-0.0217776337655638,0.236281032198309
719,"YAM_774",-74.42695,3.80805,3759,3,4.29050447281476e-06,-0.728487120586123,0.501641417184553,0.675947072031175,0.0908702654149783,0.134263464212628,0.147478569297678,-0.18892126801674,0.138540263754968,-0.136805705499797,-0.143529184250784,-0.0567173888989729,-0.0524939392114736
721,"YAM_776",-74.42695,3.80805,3759,2,0.000493045007741721,0.0203123754125779,-0.837820816417452,0.703724880172054,-0.29030995589318,-0.686413972262106,0.301506041226306,0.0532953573820272,0.052332395396438,-0.0199155561803562,-0.0614474731902298,-0.184628457277384,-0.0817195644081881
727,"YAM_782",-74.42473,3.80334,3642,3,1.99398902189785e-05,-1.1490099211103,0.720548381541487,0.56670469509241,0.283059458746211,0.159808741235528,-0.027966650232174,0.0538206917595214,0.0492039105587596,0.010261189723887,0.00197281605881709,0.0905803771492264,0.0772074000800585
733,"YAM_788",-74.25973,4.06499,3915,2,0.0139747592137667,-0.93032021726878,-0.491045276923324,0.113534965452252,-0.0762606076928902,-0.755400485152394,-0.0262146655935597,-0.0174778282146193,0.214979276919244,-0.240092392831548,0.152770508650887,0.087247257906729,0.0803530093622195
734,"YAM_789",-74.25972,4.06694,3914,2,3.7886243137164e-06,-0.591942130624678,-0.775302397806531,-0.551926968375453,0.129106634346899,-0.824342161557059,-0.0335253970974166,-0.00471202791816627,0.2108342704944,-0.0199926458364026,0.058214457007928,0.000491709648071749,0.0813245915803481
737,"YAM_792",-74.2581,4.07351,3875,3,2.28797660647428e-05,-0.501938960897507,-0.235384400346356,1.01149577216439,0.471411466742083,0.138399983391468,0.180118367861032,0.0427500160439284,0.120358797633725,-0.101532715182843,-0.116803971956069,-0.193592082692168,-0.0532164843983026
740,"YAM_795",-74.26775,4.05832,4050,3,0.000601358145710162,-0.533767747452617,0.356909308486097,0.373767193894624,0.978262591813252,0.312931609627304,0.0155771606112798,-0.153075516935292,0.254522465276939,-0.295024804309863,-0.123610469129201,-0.0559707515064254,0.00479518167755537
742,"YAM_797",-74.25972,4.07694,3849,2,9.46752029371556e-05,-0.140761840975561,-0.0477295581561537,0.06318140870527,0.330054992832605,-0.552595983427344,0.42949145321762,0.157900125239837,0.13689745159343,0.0987397518755358,-0.0683727696680376,0.03999667338693,0.0100957091263639
748,"YAM_803",NA,NA,NA,3,5.28437170732587e-06,-0.273398949500256,0.506837377502676,0.542585064599126,-0.166378392756553,0.32578805245409,0.146490164083041,-0.00879031316080781,0.0695307788088659,-0.0731077141792358,0.0610354768415354,-0.149625512664427,-0.0842541366097836
749,"YAM_804",NA,NA,NA,2,0.000336068317016935,-0.483302963222482,0.573137507586893,-0.512720632948199,0.418042154894802,0.253739269896606,0.176480485134958,-0.221127857055728,0.0328893328900352,0.0323931024906894,0.0809434285285187,-0.164674470030904,-0.102005484884124
750,"YAM_805",NA,NA,NA,2,3.68039046642066e-05,-0.67934646234309,0.283752363378289,-0.242145632692054,0.36179259850428,0.489354540045082,0.14858679653547,-0.182384560510478,0.456005907651371,-0.149980531006305,0.0599076490667105,-0.113903271711615,0.0186138629527592
751,"YAM_806",NA,NA,NA,3,3.40467215598217e-05,-0.284970439695557,0.642520794516145,0.233229415468991,0.522142820253136,0.514022117986464,0.174652431537085,-0.343449947825025,0.106685343491907,-0.0235443512865158,0.1083335540465,-0.0357997901790398,-0.161501506205222
752,"YAM_807",-74.26611,4.06056,4062,3,0.000256405015071293,0.0137283552387622,0.278228940307439,0.50548523063773,-0.136282050020104,0.195333710609459,-0.071359461953361,-0.224823720557334,0.0692490547751725,-0.149697290130917,-0.230605910789121,0.102052316787082,-0.0128948397355989
753,"YAM_808",-74.26611,4.06056,4062,2,0.000106987266881631,-0.868204628164263,0.102616457189757,-0.762766337390637,0.600077837384118,0.143544336103048,-0.29491069240098,-0.365767310317584,0.160440264180716,0.104839457404776,-0.0338932455955714,-0.0539670721718163,0.0680501649221527
757,"YAM_812",-74.26611,4.06056,4062,5,1.70568562718465e-07,1.39780147108739,0.15942068311336,0.160538520537579,-0.390977285997492,0.146694440935085,-0.241336248663775,-0.409554807002827,0.650928050686732,-0.539917672477595,0.444575835025146,0.147885486893753,-0.00499670043690106
759,"YAM_814",-74.26643,4.06045,4068,1,0.00365075290053207,2.6524805321693,0.143075088793746,-0.157795671933158,-0.669809654415257,0.00774692641978953,0.00855930323331318,-0.148552760750035,0.0463095936902745,0.131601063463659,-0.130148680844631,0.140802250674583,-0.02747619096548
765,"YAM_820",-74.26777,4.06082,4076,1,0.00833522805565257,2.03653151149623,0.382844078327277,-0.0793433115044668,-0.543675061989436,0.164252566269225,0.190794716287412,0.036407846758622,0.175124818459854,0.124731757911317,0.160552975389519,0.279699848902038,0.0323958139391698
767,"YAM_822",-74.26777,4.06082,4076,2,8.35622717687556e-08,-0.296046808974354,-0.416494195963324,-0.405678206518326,-0.0138854123338673,-0.22023095188311,-0.35089867383854,-0.0271568419315522,0.252580201896975,-0.0372088571400154,-0.213111680891923,0.0305664100444702,0.0994542424788212
768,"YAM_823",-74.2682,4.05221,4074,1,0.0015195670925805,2.40838901989168,0.258649059815079,-0.137392527567363,-0.428941565995643,0.0295629716639247,0.155381780974748,-0.30110096679981,0.173699559479507,0.153680910596988,0.0478642119065919,0.101031218333505,-0.0474711655556373
769,"YAM_824",-74.26917,4.05972,4040,1,6.23949909570598e-05,1.92973115520444,0.607597292168838,-0.151353543234421,-0.749159951446781,0.281936280352833,0.184895232873811,-0.0224057694051259,-0.00202746864219645,0.173864384092493,0.262808853141552,-0.067921805577272,-0.04427076900644
770,"YAM_825",-74.27,4.0575,4000,1,0.00149638495569204,2.15937653237813,0.168447602928723,-0.0394496857995438,-0.268069420403559,0.360468709357356,0.355700401064394,-0.117214055799201,0.0872643915025236,0.0456616974722271,0.142476225358849,0.0035967729988832,-0.129259059885318
771,"YAM_826",-74.27,4.0575,4000,2,6.02407649907821e-06,-0.565338835236616,-0.391785562823179,-0.449826994496088,0.410339823541853,-0.199976419330466,-0.210117626800059,-0.372027903628763,-0.00718200386424086,-0.226398707362354,-0.0766703036363858,0.193303610020596,-0.0305621242218713
